"id","name","parent","Cases","Growth","FIPS","Cases_2020-01-22","Cases_2020-01-23","Cases_2020-01-24","Cases_2020-01-25","Cases_2020-01-26","Cases_2020-01-27","Cases_2020-01-28","Cases_2020-01-29","Cases_2020-01-30","Cases_2020-01-31","Cases_2020-02-01","Cases_2020-02-02","Cases_2020-02-03","Cases_2020-02-04","Cases_2020-02-05","Cases_2020-02-06","Cases_2020-02-07","Cases_2020-02-08","Cases_2020-02-09","Cases_2020-02-10","Cases_2020-02-11","Cases_2020-02-12","Cases_2020-02-13","Cases_2020-02-14","Cases_2020-02-15","Cases_2020-02-16","Cases_2020-02-17","Cases_2020-02-18","Cases_2020-02-19","Cases_2020-02-20","Cases_2020-02-21","Cases_2020-02-22","Cases_2020-02-23","Cases_2020-02-24","Cases_2020-02-25","Cases_2020-02-26","Cases_2020-02-27","Cases_2020-02-28","Cases_2020-02-29","Cases_2020-03-01","Cases_2020-03-02","Cases_2020-03-03","Cases_2020-03-04","Cases_2020-03-05","Cases_2020-03-06","Cases_2020-03-07","Cases_2020-03-08","Cases_2020-03-09","Cases_2020-03-10","Cases_2020-03-11","Cases_2020-03-12","Cases_2020-03-13","Cases_2020-03-14","Cases_2020-03-15","Cases_2020-03-16","Cases_2020-03-17","Cases_2020-03-18","Cases_2020-03-19","Cases_2020-03-20","Cases_2020-03-21","Cases_2020-03-22","Cases_2020-03-23","Cases_2020-03-24","Cases_2020-03-25","Cases_2020-03-26","Cases_2020-03-27","Cases_2020-03-28","Cases_2020-03-29","Cases_2020-03-30","Cases_2020-03-31","Cases_2020-04-01","Cases_2020-04-02","Cases_2020-04-03","Cases_2020-04-04","Cases_2020-04-05","Cases_2020-04-06","Cases_2020-04-07","Cases_2020-04-08","Cases_2020-04-09","Cases_2020-04-10","Cases_2020-04-11","Cases_2020-04-12","Cases_2020-04-13","Cases_2020-04-14","Cases_2020-04-15","Cases_2020-04-16","Cases_2020-04-17","Cases_2020-04-18","Cases_2020-04-19","Cases_2020-04-20","Cases_2020-04-21","Cases_2020-04-22","Cases_2020-04-23","Cases_2020-04-24","Cases_2020-04-25","Cases_2020-04-26","Cases_2020-04-27","Cases_2020-04-28","Cases_2020-04-29","Cases_2020-04-30","Cases_2020-05-01","Cases_2020-05-02","Cases_2020-05-03","Cases_2020-05-04","Cases_2020-05-05","Cases_2020-05-06","Cases_2020-05-07","Cases_2020-05-08","Cases_2020-05-09","Cases_2020-05-10","Cases_2020-05-11","Cases_2020-05-12","Cases_2020-05-13","Cases_2020-05-14","Cases_2020-05-15","Cases_2020-05-16","Cases_2020-05-17","Cases_2020-05-18","Cases_2020-05-19","Cases_2020-05-20","Cases_2020-05-21","Cases_2020-05-22","Cases_2020-05-23","Cases_2020-05-24","Cases_2020-05-25","Cases_2020-05-26","Cases_2020-05-27","Cases_2020-05-28","Cases_2020-05-29","Growth_2020-01-22","Growth_2020-01-23","Growth_2020-01-24","Growth_2020-01-25","Growth_2020-01-26","Growth_2020-01-27","Growth_2020-01-28","Growth_2020-01-29","Growth_2020-01-30","Growth_2020-01-31","Growth_2020-02-01","Growth_2020-02-02","Growth_2020-02-03","Growth_2020-02-04","Growth_2020-02-05","Growth_2020-02-06","Growth_2020-02-07","Growth_2020-02-08","Growth_2020-02-09","Growth_2020-02-10","Growth_2020-02-11","Growth_2020-02-12","Growth_2020-02-13","Growth_2020-02-14","Growth_2020-02-15","Growth_2020-02-16","Growth_2020-02-17","Growth_2020-02-18","Growth_2020-02-19","Growth_2020-02-20","Growth_2020-02-21","Growth_2020-02-22","Growth_2020-02-23","Growth_2020-02-24","Growth_2020-02-25","Growth_2020-02-26","Growth_2020-02-27","Growth_2020-02-28","Growth_2020-02-29","Growth_2020-03-01","Growth_2020-03-02","Growth_2020-03-03","Growth_2020-03-04","Growth_2020-03-05","Growth_2020-03-06","Growth_2020-03-07","Growth_2020-03-08","Growth_2020-03-09","Growth_2020-03-10","Growth_2020-03-11","Growth_2020-03-12","Growth_2020-03-13","Growth_2020-03-14","Growth_2020-03-15","Growth_2020-03-16","Growth_2020-03-17","Growth_2020-03-18","Growth_2020-03-19","Growth_2020-03-20","Growth_2020-03-21","Growth_2020-03-22","Growth_2020-03-23","Growth_2020-03-24","Growth_2020-03-25","Growth_2020-03-26","Growth_2020-03-27","Growth_2020-03-28","Growth_2020-03-29","Growth_2020-03-30","Growth_2020-03-31","Growth_2020-04-01","Growth_2020-04-02","Growth_2020-04-03","Growth_2020-04-04","Growth_2020-04-05","Growth_2020-04-06","Growth_2020-04-07","Growth_2020-04-08","Growth_2020-04-09","Growth_2020-04-10","Growth_2020-04-11","Growth_2020-04-12","Growth_2020-04-13","Growth_2020-04-14","Growth_2020-04-15","Growth_2020-04-16","Growth_2020-04-17","Growth_2020-04-18","Growth_2020-04-19","Growth_2020-04-20","Growth_2020-04-21","Growth_2020-04-22","Growth_2020-04-23","Growth_2020-04-24","Growth_2020-04-25","Growth_2020-04-26","Growth_2020-04-27","Growth_2020-04-28","Growth_2020-04-29","Growth_2020-04-30","Growth_2020-05-01","Growth_2020-05-02","Growth_2020-05-03","Growth_2020-05-04","Growth_2020-05-05","Growth_2020-05-06","Growth_2020-05-07","Growth_2020-05-08","Growth_2020-05-09","Growth_2020-05-10","Growth_2020-05-11","Growth_2020-05-12","Growth_2020-05-13","Growth_2020-05-14","Growth_2020-05-15","Growth_2020-05-16","Growth_2020-05-17","Growth_2020-05-18","Growth_2020-05-19","Growth_2020-05-20","Growth_2020-05-21","Growth_2020-05-22","Growth_2020-05-23","Growth_2020-05-24","Growth_2020-05-25","Growth_2020-05-26","Growth_2020-05-27","Growth_2020-05-28","Growth_2020-05-29"
"FIPS16077","Power","ID",3,0,16077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0.0667,0.0667,0.0667,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0
"FIPS19157","Poweshiek","IA",89,0.0022,19157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,4,4,5,5,5,5,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,8,10,13,14,14,20,39,50,50,50,50,55,56,57,61,68,73,73,73,78,78,79,79,81,81,83,83,83,85,86,86,87,88,88,87,88,88,88,88,88,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.15,0.16,0.12,0.04,0.04,0.0667,0.0571,0.0333,0.0333,0.0333,0,-0.0333,0,0,0,0,0,0,0,0,0.0286,0.0286,0.05,0.08,0.1077,0.1,0.1,0.12,0.1487,0.148,0.144,0.144,0.12,0.0582,0.0214,0.0246,0.0361,0.0529,0.0493,0.0466,0.0438,0.0436,0.0256,0.0152,0.0152,0.0198,0.0074,0.012,0.0096,0.0096,0.0094,0.0116,0.007,0.0092,0.0114,0.0068,0.0023,0.0045,0.0023,0,0,0.0023,0.0022,0.0022
"FIPS51145","Powhatan","VA",32,0.0188,51145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,3,3,4,4,4,4,4,4,4,4,5,5,5,5,5,5,7,9,9,8,8,9,9,9,11,11,11,11,12,13,14,14,15,15,15,16,17,18,18,18,18,21,22,23,23,24,24,24,25,25,26,26,29,29,29,29,29,30,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.1333,0.15,0.05,0,0.05,0.05,0,0,0,0.04,0.04,0.04,0.04,0.04,0,0.0571,0.0889,0.0889,0.075,0.075,0.0444,0,0,0.0545,0.0545,0.0364,0.0364,0.05,0.0308,0.0429,0.0429,0.0533,0.04,0.0267,0.025,0.0353,0.0333,0.0333,0.0333,0.0222,0.0381,0.0364,0.0435,0.0435,0.05,0.025,0.0167,0.016,0.016,0.0154,0.0154,0.0345,0.0276,0.0276,0.0207,0.0207,0.0067,0.0188
"FIPS5117","Prairie","AR",2,0,5117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FIPS30079","Prairie","MT",0,0,30079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FIPS20151","Pratt","KS",2,0.1,20151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
"FIPS39135","Preble","OH",35,0.0229,39135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,4,5,5,7,8,9,10,11,15,16,17,20,20,21,21,21,24,25,25,25,25,25,25,25,25,27,27,27,27,27,27,27,27,27,27,28,28,28,28,28,28,28,28,29,30,30,30,30,30,30,31,30,30,31,33,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.15,0.16,0.16,0.1714,0.175,0.1111,0.1,0.1091,0.1067,0.1,0.0941,0.1,0.09,0.0571,0.0476,0.0381,0.0333,0.04,0.032,0.032,0.032,0.008,0,0,0,0.0148,0.0148,0.0148,0.0148,0.0148,0,0,0,0,0,0.0071,0.0071,0.0071,0.0071,0.0071,0,0,0,0.0069,0.0133,0.0133,0.0133,0.0133,0.0067,0,0.0065,0,0,0.0065,0.0182,0.0229
"FIPS28117","Prentiss","MS",51,0.051,28117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,4,4,4,4,4,9,9,9,10,10,10,10,12,12,13,14,14,15,15,16,16,19,25,27,28,29,29,29,30,32,31,32,32,32,32,32,32,33,33,33,33,35,36,36,36,36,36,36,36,36,36,36,36,37,37,37,38,39,40,41,42,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.15,0.15,0.15,0.1,0.1111,0.1111,0.1111,0.12,0.12,0.02,0.02,0.05,0.0333,0.0462,0.0571,0.0571,0.04,0.04,0.0375,0.025,0.0526,0.08,0.0889,0.0857,0.0897,0.069,0.0276,0.02,0.025,0.0129,0.0188,0.0188,0.0125,0,0.0062,0,0.0061,0.0061,0.0061,0.0061,0.0171,0.0167,0.0167,0.0167,0.0167,0.0056,0,0,0,0,0,0,0.0054,0.0054,0.0054,0.0105,0.0154,0.015,0.0195,0.0238,0.051
"FIPS48377","Presidio","TX",1,0.2,48377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2
"FIPS26141","Presque Isle","MI",11,0,26141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,6,6,8,9,10,10,11,11,12,11,11,11,11,11,11,11,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0.2,0,0.2,0.2,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0.1333,0.1333,0.15,0.1556,0.16,0.08,0.0909,0.0545,0.05,0.0182,0.0182,0,0,-0.0182,0,0,0.0167,0,0,0,0,-0.0182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FIPS54077","Preston","WV",22,0.0182,54077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,3,3,3,4,5,5,4,6,6,6,6,6,6,6,6,6,6,6,7,10,10,10,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,14,14,14,14,15,15,15,15,15,15,15,15,15,20,21,21,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.1,0.0667,0.1333,0.1333,0.15,0.12,0.08,0.05,0.1,0.0667,0.0333,0.0333,0.0667,0,0,0,0,0,0,0.0286,0.08,0.08,0.08,0.1,0.0833,0.0333,0.0333,0.0462,0.0154,0.0154,0.0154,0.0154,0,0,0,0,0,0,0.0143,0.0143,0.0143,0.0143,0.0143,0,0,0,0.0133,0.0133,0.0133,0.0133,0.0133,0,0,0,0,0.05,0.0571,0.0571,0.0636,0.0636,0.0182
"FIPS55099","Price","WI",2,0,55099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0,0,0,0
"FIPS51147","Prince Edward","VA",129,0.0326,51147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,5,8,9,13,13,15,15,17,17,17,17,19,19,29,34,37,41,41,41,46,49,51,55,55,55,58,62,63,65,66,66,66,68,69,72,72,73,73,77,83,86,99,104,108,108,108,122,129,129,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0.0667,0.0667,0.0667,0.0667,0.0667,0,0.08,0.125,0.1333,0.1538,0.1538,0.1333,0.0933,0.0941,0.0471,0.0471,0.0235,0.0421,0.0211,0.0828,0.1,0.1081,0.1073,0.1073,0.0585,0.0522,0.049,0.0392,0.0509,0.0509,0.0327,0.031,0.0355,0.0254,0.0308,0.0333,0.0242,0.0121,0.0147,0.0116,0.0167,0.0167,0.0192,0.0137,0.0208,0.0265,0.0326,0.0525,0.0596,0.0574,0.0463,0.0407,0.0377,0.0388,0.0326,0.0326
"FIPS51149","Prince George","VA",121,0.1008,51149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,5,7,8,8,10,16,18,18,21,24,25,26,26,26,27,27,27,26,28,28,28,28,28,28,29,29,30,30,31,31,33,33,34,35,35,40,40,40,42,42,42,44,45,45,46,48,49,49,49,52,56,56,56,56,60,60,60,71,79,81,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.15,0.15,0.12,0.1375,0.1222,0.1111,0.1238,0.1167,0.072,0.0615,0.0615,0.0385,0.0222,0.0148,0.0074,0,0.0143,0.0071,0.0071,0.0071,0.0143,0,0.0069,0.0069,0.0133,0.0133,0.0194,0.0129,0.0242,0.0182,0.0235,0.0229,0.0229,0.035,0.035,0.03,0.0333,0.0333,0.0095,0.0182,0.0222,0.0133,0.0174,0.025,0.0204,0.0163,0.0163,0.0231,0.0286,0.025,0.025,0.025,0.0267,0.0133,0.0133,0.0423,0.0582,0.0519,0.1008
"FIPS24033","Prince George's","MD",14773,0.0169,24033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,6,7,7,10,14,20,23,31,36,40,47,63,76,101,148,196,247,294,341,403,473,563,653,785,916,1020,1310,1476,1716,1923,2035,2205,2356,2516,2722,2966,3160,3345,3583,3734,3875,4141,4403,4795,4987,5263,5496,5738,6043,6735,7041,7333,7598,7831,8135,8516,8901,9205,9496,9687,9892,10072,10449,10791,11031,11316,11608,12240,12446,12830,13077,13324,13521,13726,13819,14100,14508,14773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.1143,0.14,0.1429,0.14,0.1391,0.1548,0.1444,0.13,0.1149,0.127,0.1184,0.1287,0.1459,0.152,0.149,0.1483,0.1408,0.1266,0.1171,0.1123,0.11,0.1131,0.112,0.1073,0.114,0.1115,0.1085,0.1047,0.0998,0.0812,0.0747,0.0636,0.0587,0.0628,0.0604,0.0591,0.0596,0.0542,0.0469,0.0474,0.0481,0.0506,0.0503,0.0527,0.0493,0.0465,0.0413,0.0519,0.0505,0.0501,0.049,0.0457,0.0344,0.0346,0.0352,0.0349,0.0351,0.032,0.0278,0.0233,0.0238,0.024,0.0244,0.0252,0.0265,0.0293,0.0266,0.028,0.0269,0.0258,0.0189,0.0187,0.0143,0.0145,0.0163,0.0169
"FIPS2198","Prince of Wales-Hyder","AK",2,0,2198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FIPS51153","Prince William","VA",5270,0.0304,51153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,4,4,11,12,14,18,18,23,32,36,44,56,72,79,94,106,117,131,159,175,193,236,263,299,337,390,389,434,508,536,582,644,700,742,793,867,924,1027,1110,1184,1265,1353,1449,1527,1645,1781,1900,2026,2146,2223,2304,2398,2474,2548,2740,2991,3078,3181,3351,3421,3563,3666,3759,3934,4054,4183,4315,4408,4468,4702,4992,5074,5157,5270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.15,0.1636,0.1667,0.1571,0.1556,0.1556,0.1043,0.125,0.1222,0.1182,0.1357,0.1361,0.119,0.1234,0.117,0.1043,0.0901,0.1006,0.0926,0.0902,0.1008,0.1004,0.0936,0.0961,0.101,0.0787,0.0788,0.0823,0.0743,0.066,0.0792,0.076,0.0631,0.0648,0.0657,0.0606,0.0637,0.0663,0.066,0.0629,0.0634,0.0582,0.0546,0.056,0.0579,0.0576,0.057,0.0577,0.052,0.0454,0.0415,0.0362,0.0316,0.0377,0.0459,0.0442,0.0445,0.0479,0.0398,0.0321,0.0321,0.0308,0.0296,0.0312,0.0296,0.0301,0.0294,0.0239,0.0276,0.0324,0.0299,0.029,0.0304
